#name, A, B, C, D, E, F
|A/cattle/Idaho/24-009491-005/2024|H5N1|PB2||B3.13|cattle|Idaho|2024-03-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/7, 0.9999240334715477, 5.180651680913735e-06, 3.822761134075505e-07, 4.4034579958407395e-07, 6.2152678548907e-05, 7.810576309661661e-06
0/18, 0.9999338125204299, 5.173274318607782e-06, 3.8132729909010904e-07, 4.393072512592933e-07, 5.2393801114279045e-05, 7.799769586909114e-06
86.2/71, 0.9999348438710535, 5.162273723837291e-06, 3.810850252614204e-07, 4.390167609824084e-07, 5.1396259355883274e-05, 7.777494080680478e-06
74.1/93, 0.9999408515483802, 4.900337657993743e-06, 3.723219433824565e-07, 4.284172358987776e-07, 4.6129173749250385e-05, 7.318201033200166e-06
|A/cattle/South_Dakota/24-010354-008-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/South_Dakota/24-010354-008/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/93, 0.9999378834719995, 5.031076897481041e-06, 3.767041157199701e-07, 4.337170634311855e-07, 4.8727734193367495e-05, 7.547295730357849e-06
|A/cattle/South_Dakota/24-010354-001-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000035, 0.9999381791463589, 5.024289129120608e-06, 3.7658089515284965e-07, 4.3356571370953636e-07, 4.8452925854827656e-05, 7.533492048478732e-06
|A/cattle/South_Dakota/24-010354-001/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000036, 0.999941012179772, 4.896801522233244e-06, 3.7225745227211346e-07, 4.283382635372105e-07, 4.5979453547947715e-05, 7.310969441997865e-06
|A/cattle/USA/24-011802-001/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/South_Dakota/24-010354-014-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
73.2/72, 0.9999348438710535, 5.162273723837291e-06, 3.810850252614204e-07, 4.390167609824084e-07, 5.1396259355883274e-05, 7.777494080680478e-06
NODE_0000038, 0.9999408515483802, 4.900337657993743e-06, 3.723219433824565e-07, 4.284172358987776e-07, 4.6129173749250385e-05, 7.318201033200166e-06
|A/cattle/Texas/24-009367-003/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009367-013/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/1, 0.9999378834719995, 5.031076897481041e-06, 3.767041157199701e-07, 4.337170634311855e-07, 4.8727734193367495e-05, 7.547295730357849e-06
|A/cattle/Texas/24-009367-010/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/4, 0.9999381791463589, 5.024289129120608e-06, 3.7658089515284965e-07, 4.3356571370953636e-07, 4.8452925854827656e-05, 7.533492048478732e-06
|A/cattle/Texas/24-009367-009/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-25, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/40, 0.999941012179772, 4.896801522233244e-06, 3.7225745227211346e-07, 4.283382635372105e-07, 4.5979453547947715e-05, 7.310969441997865e-06
|A/cattle/Texas/24-009367-005/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009367-014/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/16, 0.9997528217832798, 5.29130117417947e-06, 3.9873265944188834e-07, 4.583202142396246e-07, 0.00023307120279484375, 7.958659877563005e-06
87/70, 0.9999281236263128, 5.038501419466926e-06, 3.77697703738688e-07, 4.3480367028301184e-07, 5.8467431590535304e-05, 7.557939303247745e-06
|A/cattle/South_Dakota/24-010354-017-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/92, 0.9999375064596827, 5.028128492689853e-06, 3.766967627024384e-07, 4.3370080560089077e-07, 4.9113943187025764e-05, 7.5410710693847356e-06
|A/cattle/South_Dakota/24-010354-003/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000045, 0.9999380088705011, 5.027654576491311e-06, 3.766445731521903e-07, 4.3364359216625305e-07, 4.8612880309593485e-05, 7.540306447597711e-06
|A/cattle/South_Dakota/24-010354-015-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000046, 0.9999380357791584, 5.027631297003408e-06, 3.7664179487120765e-07, 4.3364055059652697e-07, 4.858603751969675e-05, 7.540269679536785e-06
|A/cattle/South_Dakota/24-010354-020-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000047, 0.9999380372410107, 5.027630032340804e-06, 3.7664164401692917e-07, 4.336403854894718e-07, 4.85845792964213e-05, 7.540267631026665e-06
|A/cattle/South_Dakota/24-010354-016-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000048, 0.9999380377066909, 5.027627503220448e-06, 3.7664158749167955e-07, 4.3364032230551596e-07, 4.858412284414723e-05, 7.5402610520204315e-06
|A/cattle/South_Dakota/24-010354-012-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000049, 0.9999380450933383, 5.0275381785615455e-06, 3.7664024919590074e-07, 4.3363874364149093e-07, 4.857703686382586e-05, 7.540052626420481e-06
|A/cattle/South_Dakota/24-010354-020/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000050, 0.9999381875196927, 5.0241944181005555e-06, 3.765794363681335e-07, 4.3356400063341074e-07, 4.844487301196032e-05, 7.533269440317272e-06
|A/cattle/South_Dakota/24-010354-010-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000051, 0.9999410125986662, 4.8967989607395325e-06, 3.7225739844737994e-07, 4.283382033439663e-07, 4.597904406379631e-05, 7.310962707437127e-06
|A/cattle/South_Dakota/24-010354-003-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
