#name, A, B, C, D, E, F
|A/cattle/South_Dakota/24-010354-006-300/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000029, 0.9997876396932677, 4.511280628934525e-05, 7.016732799324541e-07, 6.854415947615812e-07, 0.0001546391774314222, 1.122120813682634e-05
|A/cattle/South_Dakota/24-010354-004-300/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/South_Dakota/24-010354-019-300/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/4, 0.9995382092882759, 0.0002559105043584789, 7.601659932704654e-07, 7.435274672841664e-07, 0.00019152721007213827, 1.284930383287479e-05
0/10, 0.999774941585458, 5.594606495426849e-05, 7.040019122916604e-07, 6.877793042108347e-07, 0.00015643711885210526, 1.1283449519151862e-05
|A/cattle/Kansas/24-008766-001/2024|H5N1|NA||B3.13|cattle|Kansas|2024-03-21, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009028-009/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-20, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/7, 0.9962133035891536, 0.0035358073404420072, 1.2951453525918531e-06, 1.283199342759197e-06, 0.00022580274980169858, 2.250797590733509e-05
0/13, 0.9993607695430194, 0.00035122276926182584, 1.0902231938695241e-06, 1.0664752091408809e-06, 0.0002675818095918028, 1.826917972382143e-05
84/70, 0.9997275426429251, 6.770060230825756e-05, 7.32185372561284e-07, 7.15146828141075e-07, 0.0001909878964316552, 1.2321526134312649e-05
0/94, 0.999784848840156, 4.615210798171273e-05, 7.021925118571632e-07, 6.859522292870631e-07, 0.0001563640428455284, 1.1246864275523875e-05
|A/cattle/South_Dakota/24-010354-015-300/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/South_Dakota/24-010354-016-300/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
86.1/94, 0.999784848840156, 4.615210798171273e-05, 7.021925118571632e-07, 6.859522292870631e-07, 0.0001563640428455284, 1.1246864275523875e-05
|A/cattle/South_Dakota/24-010354-020-300/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/South_Dakota/24-010354-020/2024|H5N1|NA||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
92.5/89, 0.9995347623051327, 0.00010967588678685996, 1.4657652596710706e-06, 1.432249811710331e-06, 0.00032921619199678616, 2.344760101223406e-05
|A/cattle/Texas/24-009367-001/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/53, 0.999732504531323, 5.412042928212042e-05, 7.36547701285292e-07, 7.192767831230215e-07, 0.00019939915297231272, 1.252006193814513e-05
92/93, 0.999767392831434, 4.80836555281949e-05, 7.134775078222781e-07, 6.9689290384602e-07, 0.00017144005162849415, 1.1673090997747305e-05
|A/cattle/Texas/24-009367-007/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000040, 0.9997714117978879, 4.761337088785486e-05, 7.127377200630981e-07, 6.961737623223545e-07, 0.00016793890407230543, 1.1627015669525153e-05
|A/cattle/Texas/24-009367-018/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000041, 0.9997877365359047, 4.5105486676247204e-05, 7.016638800167897e-07, 6.85432368479761e-07, 0.0001545502196550991, 1.122066151551631e-05
|A/cattle/Texas/24-009367-002/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009367-023/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/95, 0.999767392831434, 4.80836555281949e-05, 7.134775078222781e-07, 6.9689290384602e-07, 0.00017144005162849415, 1.1673090997747305e-05
|A/cattle/Texas/24-009367-011/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000043, 0.9997714117978879, 4.761337088785486e-05, 7.127377200630981e-07, 6.961737623223545e-07, 0.00016793890407230543, 1.1627015669525153e-05
|A/cattle/Texas/24-009367-016/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000044, 0.9997877365359047, 4.5105486676247204e-05, 7.016638800167897e-07, 6.85432368479761e-07, 0.0001545502196550991, 1.122066151551631e-05
|A/cattle/Texas/24-009367-004/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009367-012/2024|H5N1|NA||B3.13|cattle|Texas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/11, 0.9410577120911008, 0.05844001516871062, 8.408625588105537e-06, 8.478829917395544e-06, 0.00036803041083549994, 0.00011735487384740622
|A/cat/Texas/24-009311-006/2024|H5N1|NA||B3.13|domestic-mammal|Texas|2024-03-16, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
