#name, A, B, C, D, E, F
86.6/96, 0.9999532518298399, 3.0044660071004174e-05, 3.597257463492539e-07, 3.597252611463355e-07, 6.603502432301201e-06, 9.380556649429357e-06
|A/cattle/Kansas/24-009497-003/2024|H5N1|MP||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000053, 0.9999760868990245, 1.5511947641512486e-05, 1.74841975496793e-07, 1.7484173739832603e-07, 3.3146195570763885e-06, 4.736850064082243e-06
|A/cattle/Kansas/24-009497-004/2024|H5N1|MP||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000054, 0.9999767414638518, 1.5031192738599954e-05, 1.7336150633380425e-07, 1.7336127083864633e-07, 3.2485636748901967e-06, 4.632056957449577e-06
|A/cattle/Kansas/24-009497-011/2024|H5N1|MP||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000055, 0.999976780504371, 1.4999493222932235e-05, 1.7333495930715603e-07, 1.7333472386475667e-07, 3.245946938626036e-06, 4.627385784302102e-06
|A/cattle/Kansas/24-009497-012/2024|H5N1|MP||B3.13|cattle|Kansas|2024-03-25, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000056, 0.9999774295999551, 1.4519212115375748e-05, 1.7195285974078756e-07, 1.7195262674802972e-07, 3.182025878346694e-06, 4.525256564574196e-06
|A/cattle/Texas/24-009308-006/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-19, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-010514-002/2024|H5N1|MP||B3.13|cattle|Texas|2024-04-03, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/7, 0.9999754036609508, 1.5857810983915115e-05, 1.7817593475604358e-07, 1.7817569216535048e-07, 3.550961030378864e-06, 4.831215407748459e-06
92.3/93, 0.9999769934429722, 1.4799642649910486e-05, 1.7522754339537526e-07, 1.7522730599360057e-07, 3.245469370329491e-06, 4.610990158150353e-06
|A/cattle/Kansas/24-009497-008/2024|H5N1|MP||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Kansas/24-009497-014/2024|H5N1|MP||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/2, 0.9999759615484696, 1.5612903714991996e-05, 1.7487871603151962e-07, 1.7487847783481677e-07, 3.3253768771027254e-06, 4.750413744436494e-06
0/12, 0.9999758583300218, 1.5601130360999534e-05, 1.800485429369213e-07, 1.8004829840917697e-07, 3.372291609921866e-06, 4.808151165867232e-06
|A/cattle/USA/24-013172-002/2024|H5N1|MP|||cattle|USA|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
84.8/70, 0.9999758685926343, 1.5591678729351765e-05, 1.8006271030487725e-07, 1.800624657551209e-07, 3.3720468184132804e-06, 4.807556641978996e-06
|A/cattle/Texas/24-009110-007/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/48, 0.999976280989021, 1.532707680529022e-05, 1.7685963040544073e-07, 1.7685939017065485e-07, 3.313613527270159e-06, 4.724601625698582e-06
|A/cattle/Texas/24-009110-002/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
0/86, 0.9999767472153055, 1.5025635310612975e-05, 1.7337613835518524e-07, 1.7337590283703642e-07, 3.24856621077607e-06, 4.631831131843298e-06
|A/cattle/Texas/24-009088-002/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-13, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000064, 0.9999767606305663, 1.5015675040682656e-05, 1.7334810912206332e-07, 1.7334787365353882e-07, 3.2472599756825366e-06, 4.629738434534052e-06
|A/cattle/Texas/24-009110-005/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000065, 0.9999767610335631, 1.5015346155729526e-05, 1.7334784672379457e-07, 1.7334761125579004e-07, 3.247233660358262e-06, 4.6296911626090275e-06
|A/cattle/Texas/24-009110-014/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000066, 0.9999767610460294, 1.5015335300102693e-05, 1.7334784324911473e-07, 1.7334760778111642e-07, 3.247233127288984e-06, 4.6296900921804315e-06
|A/cattle/Texas/24-009290-005/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-13, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000067, 0.999976761046423, 1.5015334941867989e-05, 1.7334784317784413e-07, 1.733476077098459e-07, 3.247233116395122e-06, 4.62969006785147e-06
|A/cattle/Texas/24-009110-001/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000068, 0.9999767610464356, 1.5015334930047966e-05, 1.7334784317591361e-07, 1.7334760770791538e-07, 3.2472331161694166e-06, 4.629690067295506e-06
|A/cattle/Texas/24-009110-021/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000069, 0.9999767610464361, 1.5015334929657999e-05, 1.7334784317585514e-07, 1.733476077078569e-07, 3.2472331161646423e-06, 4.629690067282702e-06
|A/cattle/Texas/24-009110-006/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000070, 0.9999767610464361, 1.501533492964513e-05, 1.7334784317585326e-07, 1.7334760770785506e-07, 3.2472331161645377e-06, 4.629690067282404e-06
|A/cattle/Texas/24-009110-025/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000071, 0.9999767610464361, 1.5015334929644707e-05, 1.7334784317585318e-07, 1.7334760770785498e-07, 3.247233116164535e-06, 4.629690067282397e-06
|A/cattle/Texas/24-009110-010/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000072, 0.9999767610464361, 1.5015334929644667e-05, 1.7334784317585318e-07, 1.7334760770785498e-07, 3.247233116164535e-06, 4.629690067282397e-06
|A/cattle/Texas/24-009110-027/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000073, 0.9999767610464361, 1.5015334929643984e-05, 1.7334784317585318e-07, 1.733476077078553e-07, 3.2472331161645326e-06, 4.629690067282389e-06
|A/cattle/Texas/24-009110-012/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000074, 0.9999767610464361, 1.501533492962354e-05, 1.733478431758501e-07, 1.733476077078522e-07, 3.2472331161644145e-06, 4.629690067282049e-06
|A/cattle/Texas/24-009110-004/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000075, 0.9999767610464368, 1.5015334929003837e-05, 1.7334784317576154e-07, 1.7334760770776302e-07, 3.2472331161593378e-06, 4.629690067267522e-06
|A/cattle/Texas/24-009110-011/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000076, 0.9999767610464563, 1.5015334910219533e-05, 1.733478431729391e-07, 1.7334760770494116e-07, 3.2472331159262457e-06, 4.629690066643512e-06
|A/cattle/Texas/24-009290-006/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-13, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000077, 0.999976761047064, 1.5015334340864113e-05, 1.7334784307966727e-07, 1.7334760761166947e-07, 3.2472331048991507e-06, 4.629690039539647e-06
|A/cattle/Texas/24-009110-026/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000078, 0.9999767610660453, 1.5015317085218763e-05, 1.7334783962500374e-07, 1.7334760415701065e-07, 3.247232572391518e-06, 4.629688853219744e-06
|A/cattle/Texas/24-009110-016/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000079, 0.9999767616675509, 1.5014794188423158e-05, 1.7334767011061199e-07, 1.733474346429234e-07, 3.2472065064598674e-06, 4.629636649622974e-06
|A/cattle/Texas/24-009110-015/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000080, 0.9999767811276777, 1.499895251035512e-05, 1.7333477982650664e-07, 1.7333454438443162e-07, 3.2459194702526143e-06, 4.6273310174989735e-06
|A/cattle/Texas/24-009110-024/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000081, 0.999977429619002, 1.4519194842428588e-05, 1.719528561565892e-07, 1.719526231638365e-07, 3.1820253284542055e-06, 4.525255347654285e-06
|A/cattle/Texas/24-009088-001/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-13, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009110-022/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-14, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/8, 0.9999752851813372, 1.6114913929282594e-05, 1.763574879353211e-07, 1.7635724711909645e-07, 3.389328481295371e-06, 4.8578615172847155e-06
0/19, 0.9999510071662999, 3.1623931469524896e-05, 3.6948456399642926e-07, 3.6948406446933124e-07, 6.858513561977963e-06, 9.771420040108483e-06
72.9/92, 0.9999763241733814, 1.5294929351357243e-05, 1.7672380180577477e-07, 1.7672356177251608e-07, 3.309439026871026e-06, 4.718010876621547e-06
|A/cattle/Texas/24-009367-002/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-25, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009367-018/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-25, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
86.7/98, 0.999953236098187, 3.006018713614268e-05, 3.597377317968617e-07, 3.597372465702143e-07, 6.601449369261215e-06, 9.382790329200643e-06
|A/cattle/USA/24-011231-004/2024|H5N1|MP||B3.13|cattle|Michigan|2024-04-19, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000086, 0.9999760863564272, 1.5512478209624558e-05, 1.7484212088910355e-07, 1.7484188279036292e-07, 3.3145796354978613e-06, 4.7369017239982825e-06
